Fiyat,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Renk
1240000,2022,44000,Otomatik,Benzin,Mavi (metalik)
619000,2009,178000,Otomatik,Benzin,Kırmızı
850000,2015,160000,Yari Otomatik,Dizel,Beyaz
540000,2007,253600,Duz,Dizel,Gri
770000,2014,220000,Otomatik,LPG & Benzin,Siyah
399000,2006,267000,Duz,Dizel,Beyaz
320000,1997,200000,Duz,LPG & Benzin,Yeşil (metalik)
1638000,2023,6001,Otomatik,Hibrit,Siyah
1305000,2023,24000,Otomatik,Benzin,Gri
1050000,2019,129813,Otomatik,LPG & Benzin,Beyaz
815000,2016,146000,Duz,LPG & Benzin,Beyaz
849000,2016,95000,Duz,Benzin,Gri
595000,2005,182000,Duz,LPG & Benzin,Gri (Gümüş)
1270000,2021,77000,Otomatik,LPG & Benzin,Beyaz
855000,2020,108000,Otomatik,Benzin,Beyaz
1270000,2021,49500,Otomatik,LPG & Benzin,Beyaz
312500,1997,420000,Duz,LPG & Benzin,Beyaz
1119750,2021,74000,Otomatik,LPG & Benzin,Beyaz
377500,1997,420000,Duz,LPG & Benzin,Lacivert
1225000,2023,21000,Otomatik,Benzin,Beyaz
1100000,2018,125000,Duz,LPG & Benzin,Bej
1515000,2023,16050,Otomatik,Benzin,Mavi (metalik)
1339750,2023,58000,Otomatik,LPG & Benzin,Gri
269750,1995,463000,Duz,LPG & Benzin,Mavi
1150000,2022,129000,Otomatik,Benzin,Beyaz
1325000,2020,40000,Otomatik,LPG & Benzin,Beyaz
1079000,2020,105000,Otomatik,LPG & Benzin,Füme
1099000,2020,100000,Otomatik,LPG & Benzin,Füme
1255000,2022,73742,Otomatik,LPG & Benzin,Gri
1089000,2021,68770,Otomatik,Benzin,Sarı
920000,2014,95000,Duz,Benzin,Beyaz
549750,2005,214000,Duz,LPG & Benzin,Gri
734750,2014,217000,Otomatik,Dizel,Beyaz
1200000,2023,24000,Otomatik,Benzin,Beyaz
955000,2020,225000,Yari Otomatik,Benzin,Mavi
785000,2015,103391,Duz,Benzin,Beyaz
959900,2019,149900,Otomatik,LPG & Benzin,Gri
955000,2016,54500,Otomatik,Benzin,Kahverengi
779000,2015,194000,Otomatik,Dizel,Beyaz
775000,2013,124000,Duz,LPG & Benzin,Beyaz
1145000,2021,38000,Otomatik,Benzin,Mavi
340000,2001,418000,Otomatik,LPG & Benzin,Gri
1050000,2021,61000,Otomatik,Benzin,Beyaz
1219900,2022,125000,Otomatik,Benzin,Gri
1089000,2020,73000,Otomatik,LPG & Benzin,Füme
1290000,2019,57000,Otomatik,Benzin,Mavi
349000,1996,257000,Duz,LPG & Benzin,Gri
345000,1993,167000,Duz,LPG & Benzin,Yeşil (metalik)
395000,2007,222000,Duz,Dizel,Gri
1125000,2021,91850,Otomatik,LPG & Benzin,Mavi
1065000,2020,142000,Otomatik,LPG & Benzin,Gri
1129000,2021,98900,Otomatik,LPG & Benzin,Gri
815750,2014,158000,Otomatik,Dizel,Beyaz
1189950,2020,56700,Otomatik,Benzin,Gri
235000,1999,246000,Duz,LPG & Benzin,Beyaz
1190000,2023,32000,Otomatik,Benzin,Gri (metalik)
1165000,2020,114225,Otomatik,LPG & Benzin,Gri
610000,2007,217000,Duz,LPG & Benzin,Gri (Gümüş)
1279900,2022,70015,Otomatik,LPG & Benzin,Gri
790000,2011,168000,Duz,LPG & Benzin,Siyah
699750,2012,147000,Otomatik,Dizel,Beyaz
1485000,2023,18000,Otomatik,Benzin,Mavi
665000,2009,139000,Duz,Dizel,Gri (Gümüş)
650000,2015,275000,Yari Otomatik,Dizel,Beyaz
809750,2017,214000,Duz,Dizel,Beyaz
770000,2015,99000,Duz,Benzin,Beyaz
1299900,2022,82911,Otomatik,LPG & Benzin,Gri
287000,1995,310000,Duz,LPG & Benzin,Bordo
855000,2015,165000,Duz,Dizel,Beyaz
625000,2014,339000,Yari Otomatik,Dizel,Beyaz
770000,2012,128000,Duz,LPG & Benzin,Beyaz
634990,2013,162000,Duz,Benzin,Gri (metalik)
459750,2006,226000,Duz,Dizel,Lacivert
975000,2016,125000,Duz,LPG & Benzin,Beyaz
490000,2002,168000,Duz,LPG & Benzin,Füme
1040000,2021,34550,Otomatik,Benzin,Mavi (metalik)
899000,2017,100800,Duz,LPG & Benzin,Kahverengi
855000,2015,165000,Duz,Dizel,Beyaz
969750,2017,46000,Duz,Benzin,Beyaz
468500,2012,209000,Duz,Dizel,Beyaz
449750,2008,373000,Duz,Dizel,Gri
689000,2008,190000,Yari Otomatik,LPG & Benzin,Siyah
769750,2013,166000,Duz,Dizel,Beyaz
1230000,2022,34000,Otomatik,Benzin,Beyaz
685000,2011,174200,Duz,Dizel,Siyah
780000,2011,134000,Otomatik,Dizel,Gri (metalik)
765000,2013,222000,Otomatik,Dizel,Diğer
350000,1998,184000,Duz,LPG & Benzin,Turkuaz
358000,1999,167000,Duz,Benzin,Gri (Gümüş)
355000,2005,285000,Duz,LPG & Benzin,Kırmızı
835000,2014,116000,Duz,Dizel,Gri (Gümüş)
465000,2006,323000,Duz,LPG & Benzin,Gri (metalik)
1250000,2020,124600,Otomatik,LPG & Benzin,Mavi
725000,2017,192220,Yari Otomatik,Dizel,Beyaz
1175000,2020,85000,Otomatik,LPG & Benzin,Gri
1680000,2023,10700,Otomatik,Benzin,Beyaz
250000,2000,270000,Duz,LPG & Benzin,Beyaz
890000,2013,141000,Yari Otomatik,Dizel,Beyaz
929750,2019,232000,Duz,LPG & Benzin,Beyaz
675000,2012,180200,Yari Otomatik,Dizel,Beyaz
1295000,2023,10050,Otomatik,Benzin,Gri (metalik)
860000,2014,126000,Yari Otomatik,Dizel,Beyaz
400000,1998,316000,Duz,LPG & Benzin,Beyaz
829000,2017,210000,Otomatik,Dizel,Beyaz
1025000,2018,69000,Duz,LPG & Benzin,Beyaz
1120000,2020,64000,Otomatik,Benzin,Bej
780000,2015,135000,Duz,LPG & Benzin,Beyaz
900000,2014,211000,Yari Otomatik,Dizel,Beyaz
860000,2017,85000,Duz,LPG & Benzin,Kırmızı
254500,1993,365000,Duz,LPG & Benzin,Füme
395000,2001,299999,Duz,LPG & Benzin,Beyaz
990000,2019,191596,Otomatik,Hibrit,Beyaz
1030000,2018,104000,Otomatik,Benzin,Siyah
855000,2015,192000,Yari Otomatik,Dizel,Siyah
860000,2013,129450,Otomatik,Dizel,Beyaz
510000,2009,327000,Duz,Dizel,Siyah
500000,2000,178000,Duz,LPG & Benzin,Gri (metalik)
1020000,2021,132000,Otomatik,Benzin,Beyaz
165000,1992,500000,Duz,LPG & Benzin,Mavi
615000,2015,207000,Duz,Benzin,Beyaz
880000,2014,169500,Yari Otomatik,Dizel,Beyaz
955000,2022,35000,Otomatik,Benzin,Beyaz
445000,2008,256000,Duz,Dizel,Gri
555000,2005,190000,Otomatik,LPG & Benzin,Gri
507000,2009,243000,Otomatik,LPG & Benzin,Füme
1235000,2020,67000,Otomatik,Benzin,Mavi
1100000,2020,143000,Otomatik,Hibrit,Beyaz
830000,2013,85000,Yari Otomatik,Dizel,Beyaz
417750,2004,310000,Duz,LPG & Benzin,Lacivert
915000,2013,126000,Yari Otomatik,Dizel,Beyaz
840000,2015,188500,Otomatik,LPG & Benzin,Beyaz
485000,2008,270000,Duz,Dizel,Gri (Gümüş)
298500,2007,292000,Duz,Dizel,Mavi
260000,1995,297000,Duz,LPG & Benzin,Beyaz
1130000,2018,88000,Otomatik,LPG & Benzin,Kırmızı
600000,2007,300000,Duz,LPG & Benzin,Gri (Gümüş)
685000,2012,190000,Duz,Dizel,Gri (metalik)
1065000,2016,120000,Otomatik,LPG & Benzin,Beyaz
1160000,2019,64000,Yari Otomatik,LPG & Benzin,Gri (titanyum)
1550000,2023,13000,Otomatik,Benzin,Beyaz
500000,2006,316000,Duz,Dizel,Beyaz
590000,2008,152040,Duz,LPG & Benzin,Gri (Gümüş)
970000,2015,96000,Duz,LPG & Benzin,Beyaz
1190000,2018,54750,Duz,Dizel,Beyaz
850000,2015,55400,Duz,Benzin,Gri (metalik)
700000,2007,169600,Duz,LPG & Benzin,Gri (Gümüş)
660000,2014,344000,Otomatik,Dizel,Beyaz
1325000,2020,56500,Otomatik,LPG & Benzin,Beyaz
1075000,2019,49750,Duz,Benzin,Gri (titanyum)
1345000,2020,67000,Otomatik,Benzin,Mavi (metalik)
339750,1994,330000,Duz,LPG & Benzin,Beyaz
575000,2011,243500,Duz,Dizel,Gri
755000,2014,152000,Duz,LPG & Benzin,Beyaz
259000,1993,415000,Duz,LPG & Benzin,Yeşil
185000,1992,422000,Duz,LPG & Benzin,Beyaz
575000,2009,264000,Yari Otomatik,Dizel,Gri (Gümüş)
459750,2007,77000,Duz,Dizel,Gri
976000,2020,184000,Otomatik,Benzin,Beyaz
270000,1992,474000,Duz,LPG & Benzin,Kırmızı
568750,2012,215000,Duz,Dizel,Gri
1428750,2023,43318,Otomatik,Benzin,Beyaz
795000,2018,140874,Otomatik,Dizel,Beyaz
760950,2017,175693,Otomatik,Dizel,Beyaz
1195000,2022,70000,Otomatik,Benzin,Gri
1290000,2020,137000,Otomatik,LPG & Benzin,Beyaz
1148000,2021,41000,Otomatik,Benzin,Beyaz
335000,1998,209500,Duz,LPG & Benzin,Bordo
845000,2018,89074,Otomatik,Dizel,Beyaz
600000,2011,270000,Otomatik,Dizel,Gri
1910000,2024,11750,Otomatik,Hibrit,Gri (metalik)
1450000,2023,15700,Otomatik,Benzin,Füme
629500,2007,253000,Duz,LPG & Benzin,Gri
248000,1991,240000,Duz,LPG & Benzin,Füme
1355000,2023,7000,Otomatik,Benzin,Gri
532000,2009,355000,Otomatik,LPG & Benzin,Füme
655000,2013,280000,Duz,Dizel,Beyaz
209750,1998,354000,Duz,LPG & Benzin,Beyaz
825000,2016,49900,Duz,LPG & Benzin,Kırmızı
1025000,2015,110000,Otomatik,LPG & Benzin,Beyaz
579000,2011,222000,Duz,LPG & Benzin,Siyah
1235000,2020,43500,Otomatik,LPG & Benzin,Gri
1095000,2018,67000,Duz,Benzin,Beyaz
835000,2016,60500,Duz,Benzin,Beyaz
1199000,2021,46000,Otomatik,Benzin,Beyaz
415000,2004,236000,Duz,LPG & Benzin,Gri
1199999,2021,46000,Otomatik,Benzin,Mavi (metalik)
750000,2011,67000,Duz,Benzin,Beyaz
761000,2012,170000,Otomatik,Dizel,Gri
1370000,2022,6005,Otomatik,Benzin,Beyaz
1050000,2019,140000,Otomatik,LPG & Benzin,Gri
1145000,2020,132000,Otomatik,LPG & Benzin,Mavi
1050000,2020,120000,Otomatik,Hibrit,Gri (Gümüş)
600000,2011,295000,Duz,Dizel,Gri (Gümüş)
610000,2009,400000,Yari Otomatik,Dizel,Siyah
395000,1998,266000,Duz,LPG & Benzin,Beyaz
829000,2016,97500,Duz,LPG & Benzin,Beyaz
1150000,2021,87000,Otomatik,Hibrit,Gri
1195000,2021,88000,Otomatik,Hibrit,Beyaz
487000,2007,225000,Duz,LPG & Benzin,Siyah
249000,1997,311000,Duz,LPG & Benzin,Beyaz
1089950,2020,46000,Otomatik,Benzin,Beyaz
1167000,2020,62000,Otomatik,LPG & Benzin,Beyaz
1815000,2023,6001,Otomatik,LPG & Benzin,Mavi
425000,2006,400000,Duz,LPG & Benzin,Mavi (metalik)
1325000,2022,15000,Otomatik,Benzin,Mavi (metalik)
355000,1999,247000,Duz,LPG & Benzin,Gri
1660000,2024,6050,Otomatik,Benzin,Gri (Gümüş)
1075000,2019,49750,Duz,Benzin,Gri (titanyum)
840000,2017,109000,Duz,Benzin,Beyaz
815000,2017,132500,Duz,Benzin,Beyaz
820000,2018,213000,Yari Otomatik,Dizel,Beyaz
760000,2013,79500,Duz,Benzin,Gri (Gümüş)
372000,1996,313000,Otomatik,LPG & Benzin,Gri (Gümüş)
950000,2017,74260,Duz,Benzin,Beyaz
1060000,2021,61000,Duz,Benzin,Beyaz
359000,1997,430000,Duz,LPG & Benzin,Lacivert
1315000,2020,50000,Otomatik,Hibrit,Gri (metalik)
278500,1996,204500,Duz,LPG & Benzin,Mavi (metalik)
225000,1993,364500,Duz,LPG & Benzin,Yeşil (metalik)
385000,2006,323000,Duz,Dizel,Gri (Gümüş)
283000,1993,260000,Duz,LPG & Benzin,Kırmızı
749000,2017,170000,Duz,Benzin,Beyaz
525000,2009,316000,Duz,Dizel,Füme
425000,2008,286000,Duz,Dizel,Gri
523000,2006,195000,Duz,LPG & Benzin,Gri (Gümüş)
275000,1996,235000,Duz,LPG & Benzin,Gri
995000,2016,120000,Yari Otomatik,Dizel,Gri (titanyum)
750000,2014,158200,Duz,Dizel,Beyaz
615000,2010,213000,Duz,Dizel,Siyah
940000,2016,124000,Yari Otomatik,Dizel,Beyaz
470000,2008,264000,Duz,Dizel,Siyah
475000,2008,319000,Duz,Dizel,Gri (Gümüş)
1060000,2017,80000,Otomatik,Dizel,Beyaz
335000,1999,280500,Duz,LPG & Benzin,Turkuaz
335000,2000,285000,Duz,LPG & Benzin,Gri
355000,1998,375000,Otomatik,LPG & Benzin,Beyaz
986500,2014,49000,Otomatik,Benzin,Beyaz
680000,2014,106500,Duz,Benzin,Beyaz
440000,2006,240000,Duz,LPG & Benzin,Gri (Gümüş)
939000,2019,89000,Otomatik,LPG & Benzin,Siyah
880000,2014,98000,Duz,Dizel,Beyaz
1385000,2021,41500,Otomatik,Hibrit,Gri (metalik)
470000,2008,228000,Duz,LPG & Benzin,Füme
280000,1994,197000,Duz,Benzin,Beyaz
595000,2010,218000,Duz,Benzin,Gri
295000,1993,290000,Otomatik,LPG & Benzin,Diğer
235000,1998,421000,Duz,LPG & Benzin,Bej
325000,1993,400000,Duz,LPG & Benzin,Kırmızı
760000,2016,237000,Duz,Dizel,Beyaz
300000,1997,247000,Otomatik,LPG & Benzin,Bej
350000,1999,252000,Otomatik,LPG & Benzin,Gri (Gümüş)
1105750,2022,44000,Otomatik,Benzin,Mavi
400000,2004,225000,Duz,LPG & Benzin,Gri
465000,2007,222000,Duz,Dizel,Gri (Gümüş)
977000,2021,99000,Otomatik,Benzin,Beyaz
480000,2001,285500,Duz,LPG & Benzin,Bej
340000,2006,228000,Duz,Dizel,Siyah
800000,2014,235000,Yari Otomatik,Dizel,Beyaz
265000,1993,301000,Duz,LPG & Benzin,Mavi (metalik)
1109000,2020,109930,Otomatik,LPG & Benzin,Şampanya
277000,1997,365000,Duz,LPG & Benzin,Turkuaz
640000,2013,222500,Duz,Dizel,Beyaz
665000,2008,197200,Duz,LPG & Benzin,Siyah
1120000,2017,128000,Otomatik,LPG & Benzin,Siyah
1325000,2023,17000,Otomatik,LPG & Benzin,Gri
1210000,2021,15000,Otomatik,Benzin,Mavi
1100000,2020,67000,Otomatik,LPG & Benzin,Gri
260000,1997,306000,Duz,LPG & Benzin,Turkuaz
1250000,2021,25357,Otomatik,Benzin,Siyah
290000,1999,345000,Duz,LPG & Benzin,Siyah
1213000,2021,114800,Otomatik,LPG & Benzin,Bej
465000,2003,280000,Duz,LPG & Benzin,Gri (metalik)
460000,1996,220000,Duz,LPG & Benzin,Beyaz
545000,2007,264000,Otomatik,Benzin,Gri (Gümüş)
959000,2021,284750,Otomatik,LPG & Benzin,Füme
255000,1996,266000,Duz,LPG & Benzin,Gri
1059000,2021,106000,Otomatik,LPG & Benzin,Beyaz
1290000,2024,15100,Otomatik,Benzin,Beyaz
1103000,2016,92500,Otomatik,LPG & Benzin,Beyaz
1463000,2024,6022,Otomatik,Benzin,Gri (Gümüş)
255000,1992,294000,Duz,LPG & Benzin,Mavi
490000,2004,235000,Otomatik,LPG & Benzin,Gri (Gümüş)
405000,1993,282000,Duz,LPG & Benzin,Beyaz
1059000,2022,65500,Otomatik,Benzin,Beyaz
939000,2020,98000,Otomatik,LPG & Benzin,Beyaz
580000,2011,152000,Duz,LPG & Benzin,Beyaz
545000,2009,279000,Duz,Dizel,Gri (metalik)
480000,2004,366000,Duz,LPG & Benzin,Gri (Gümüş)
2015000,2024,14000,Otomatik,Hibrit,Beyaz
500000,2011,212350,Duz,LPG & Benzin,Beyaz
675000,2016,152000,Duz,Benzin,Beyaz
330000,1996,438000,Duz,LPG & Benzin,Beyaz
625000,2009,230000,Otomatik,LPG & Benzin,Gri
325000,1998,220000,Duz,LPG & Benzin,Beyaz
610000,2015,102000,Duz,Benzin,Beyaz
370000,2008,291000,Duz,Dizel,Gri (metalik)
455000,2005,259000,Duz,LPG & Benzin,Mavi (metalik)
1250000,2021,53000,Otomatik,Benzin,Gri
240000,1991,290000,Duz,LPG & Benzin,Bej
710000,2015,70000,Duz,Benzin,Beyaz
255000,1996,378000,Duz,LPG & Benzin,Yeşil
245000,1997,270000,Duz,LPG & Benzin,Yeşil
535000,2011,128500,Duz,LPG & Benzin,Siyah
280000,1999,313000,Duz,LPG & Benzin,Siyah
485000,2007,216000,Duz,Dizel,Gri (metalik)
820000,2016,85000,Duz,Benzin,Beyaz
740000,2017,134000,Duz,LPG & Benzin,Beyaz
739000,2011,156000,Duz,LPG & Benzin,Gri
705000,2013,110000,Duz,Benzin,Beyaz
1240000,2020,104000,Otomatik,LPG & Benzin,Gri
425000,2003,230000,Otomatik,LPG & Benzin,Siyah
635000,2010,156000,Duz,LPG & Benzin,Siyah
1115000,2021,68918,Otomatik,Benzin,Beyaz
1525000,2023,12500,Otomatik,Benzin,Beyaz
325000,1996,247000,Duz,LPG & Benzin,Gri (Gümüş)
517000,2008,273000,Otomatik,Dizel,Gri
765000,2012,153000,Otomatik,LPG & Benzin,Beyaz
655000,2016,220000,Duz,Dizel,Sarı
1530000,2024,14000,Otomatik,Hibrit,Beyaz
970000,2021,170758,Otomatik,LPG & Benzin,Beyaz
218000,1998,250000,Duz,LPG & Benzin,Beyaz
1430000,2020,41000,Otomatik,LPG & Benzin,Gri
1145000,2021,86000,Otomatik,LPG & Benzin,Beyaz
379000,1998,334000,Duz,LPG & Benzin,Lacivert
289000,1993,340000,Duz,LPG & Benzin,Mavi
575000,2006,385000,Yari Otomatik,Dizel,Gri
290000,1997,350000,Duz,LPG & Benzin,Gri (Gümüş)
1120000,2020,123452,Otomatik,LPG & Benzin,Beyaz
1220000,2020,52000,Otomatik,LPG & Benzin,Beyaz
225000,1993,260000,Duz,LPG & Benzin,Bordo
813900,2017,188000,Otomatik,Dizel,Beyaz
390000,2002,380000,Duz,LPG & Benzin,Beyaz
340000,1999,133000,Duz,LPG & Benzin,Yeşil
1398000,2023,22232,Otomatik,Benzin,Füme
1429000,2024,17000,Otomatik,LPG & Benzin,Gri
1049000,2017,111000,Duz,LPG & Benzin,Beyaz
515000,2004,282000,Duz,LPG & Benzin,Beyaz
1175000,2021,98500,Otomatik,LPG & Benzin,Mavi
725000,2015,157000,Duz,Benzin,Beyaz
1375000,2024,12000,Otomatik,Benzin,Gri (Gümüş)
720000,2015,137000,Otomatik,LPG & Benzin,Beyaz
905000,2017,139465,Duz,Benzin,Beyaz
390000,1999,220000,Duz,LPG & Benzin,Turkuaz
1325000,2023,18000,Otomatik,Benzin,Beyaz
645000,2008,168000,Duz,Benzin,Siyah
1047500,2014,63000,Otomatik,Benzin,Beyaz
700000,2014,194000,Duz,LPG & Benzin,Beyaz
365000,2001,345000,Duz,LPG & Benzin,Beyaz
601000,2012,264000,Duz,Dizel,Füme
915000,2015,112000,Duz,Benzin,Beyaz
1420000,2022,38000,Otomatik,LPG & Benzin,Gri (Gümüş)
1290000,2022,23800,Otomatik,Benzin,Beyaz
1085000,2020,110000,Otomatik,LPG & Benzin,Gri
305000,1999,291000,Duz,LPG & Benzin,Kırmızı
1199000,2021,41900,Otomatik,Benzin,Beyaz
1095000,2016,97500,Otomatik,LPG & Benzin,Beyaz
670000,2014,126000,Duz,LPG & Benzin,Beyaz
250000,1998,252000,Duz,LPG & Benzin,Gri (Gümüş)
895000,2017,127150,Duz,LPG & Benzin,Beyaz
1175000,2021,106400,Otomatik,Hibrit,Beyaz
995000,2021,97000,Otomatik,LPG & Benzin,Gri
1280000,2019,108103,Otomatik,Hibrit,Beyaz
1240000,2023,15511,Otomatik,Benzin,Beyaz
1100000,2020,185000,Otomatik,Hibrit,Mavi (metalik)
330000,1993,326000,Duz,LPG & Benzin,Beyaz
310000,1995,305000,Duz,LPG & Benzin,Bordo
275000,1997,272000,Duz,LPG & Benzin,Yeşil
518000,2010,165000,Duz,Benzin,Gri
420000,2008,355000,Duz,Dizel,Füme
1420000,2022,47000,Otomatik,Hibrit,Füme
320000,1997,335000,Otomatik,LPG & Benzin,Bordo
899000,2013,194000,Otomatik,Benzin,Beyaz
1075000,2021,146500,Otomatik,Hibrit,Gri (metalik)
960000,2014,98000,Duz,Dizel,Beyaz
915000,2014,97145,Duz,LPG & Benzin,Beyaz
662000,2010,173000,Duz,Dizel,Lacivert
1249999,2020,15000,Otomatik,Hibrit,Kahverengi
1300000,2023,28000,Otomatik,LPG & Benzin,Beyaz
339000,1995,318000,Duz,LPG & Benzin,Turkuaz
1355000,2020,63100,Otomatik,Hibrit,Beyaz
850000,2016,83000,Duz,LPG & Benzin,Beyaz
285000,1993,370000,Duz,LPG & Benzin,Kırmızı
615000,2011,256000,Yari Otomatik,Dizel,Beyaz
830000,2016,140000,Yari Otomatik,Dizel,Gri (Gümüş)
1195000,2021,41000,Otomatik,Benzin,Beyaz
765000,2012,149000,Otomatik,Benzin,Beyaz
840000,2015,71500,Duz,LPG & Benzin,Beyaz
1125000,2021,130000,Otomatik,LPG & Benzin,Gri
275000,1997,310000,Duz,LPG & Benzin,Beyaz
348000,2001,279000,Duz,LPG & Benzin,Yeşil
730000,2015,350000,Yari Otomatik,Dizel,Beyaz
1170000,2019,50000,Yari Otomatik,LPG & Benzin,Yeşil (metalik)
265000,1995,433000,Duz,LPG & Benzin,Mavi (metalik)
1229000,2022,61000,Otomatik,Benzin,Beyaz
945000,2016,149500,Yari Otomatik,Dizel,Beyaz
800000,2013,158000,Yari Otomatik,Dizel,Gri (Gümüş)
1225000,2021,32000,Otomatik,Benzin,Gri (Gümüş)
525000,2007,163600,Otomatik,LPG & Benzin,Siyah
340000,1997,146000,Duz,LPG & Benzin,Bej
1280000,2022,9830,Otomatik,Benzin,Gri
1750000,2023,25000,Otomatik,LPG & Benzin,Siyah
350000,1997,276000,Duz,LPG & Benzin,Beyaz
920000,2020,194000,Otomatik,Hibrit,Mavi (metalik)
975000,2017,176000,Duz,LPG & Benzin,Beyaz
1278000,2023,23000,Otomatik,Benzin,Beyaz
1150000,2019,52000,Duz,LPG & Benzin,Beyaz
930000,2017,102000,Duz,LPG & Benzin,Beyaz
1310000,2023,11500,Otomatik,Benzin,Mavi (metalik)
695500,2017,59400,Duz,Dizel,Beyaz
1349000,2022,60000,Otomatik,Hibrit,Mavi
315000,1999,280000,Duz,LPG & Benzin,Beyaz
1450000,2022,45000,Otomatik,Hibrit,Gri (metalik)
1210000,2021,55000,Otomatik,Hibrit,Gri (metalik)
226500,1991,368000,Duz,LPG & Benzin,Kırmızı
289000,1997,390000,Duz,LPG & Benzin,Turkuaz
1500000,2023,8200,Otomatik,Benzin,Gri (metalik)
1250000,2022,35000,Otomatik,Benzin,Beyaz
916750,2019,220000,Otomatik,LPG & Benzin,Gri
1175000,2020,80894,Otomatik,LPG & Benzin,Gri
690000,2015,103500,Duz,LPG & Benzin,Kahverengi
390000,2005,395000,Duz,LPG & Benzin,Beyaz
950000,2020,190000,Otomatik,Hibrit,Füme
1135000,2020,110000,Otomatik,LPG & Benzin,Beyaz
815000,2016,85000,Duz,Benzin,Beyaz
1374950,2020,32900,Otomatik,Benzin,Mavi
315000,1995,302000,Duz,LPG & Benzin,Bordo
920000,2016,126000,Yari Otomatik,Dizel,Beyaz
208000,2000,350000,Duz,LPG & Benzin,Gri
1400000,2020,44000,Otomatik,Benzin,Beyaz
430000,1998,244000,Duz,LPG & Benzin,Gri
1000000,2019,171000,Otomatik,Hibrit,Beyaz
465000,2005,335000,Duz,LPG & Benzin,Mavi
279500,1998,318000,Duz,LPG & Benzin,Turkuaz
525000,2011,214000,Duz,Dizel,Füme
1199750,2020,96000,Otomatik,LPG & Benzin,Füme
795000,2015,145000,Duz,Dizel,Beyaz
1650000,2022,70322,Otomatik,LPG & Benzin,Beyaz
275000,1993,289000,Duz,LPG & Benzin,Beyaz
1195000,2022,99000,Otomatik,Benzin,Beyaz
467500,2008,312000,Otomatik,Dizel,Gri
2030000,2023,51000,Otomatik,Hibrit,Gri (Gümüş)
1090000,2019,120000,Otomatik,Hibrit,Gri (metalik)
212500,1996,415000,Duz,LPG & Benzin,Bordo
420000,2005,284000,Duz,LPG & Benzin,Gri (Gümüş)
540000,2007,161000,Yari Otomatik,LPG & Benzin,Siyah
575000,2007,203500,Yari Otomatik,Dizel,Gri
450000,2002,275500,Duz,LPG & Benzin,Siyah
780000,2013,122100,Yari Otomatik,Dizel,Kahverengi
1170000,2019,39940,Duz,Benzin,Beyaz
1500000,2022,9000,Otomatik,Benzin,Gri (Gümüş)
1075000,2021,111000,Otomatik,Hibrit,Mavi
1140000,2019,105500,Otomatik,Benzin,Gri
580000,2005,137500,Duz,Benzin,Gri
515000,2008,343000,Yari Otomatik,Dizel,Gri (Gümüş)
1215000,2020,60057,Otomatik,LPG & Benzin,Gri
1250000,2019,79000,Yari Otomatik,Benzin,Beyaz
829000,2013,157000,Duz,Dizel,Beyaz
495000,2004,210000,Duz,LPG & Benzin,Gri (Gümüş)
420000,2007,315000,Duz,Dizel,Siyah
280000,1993,320000,Duz,LPG & Benzin,Beyaz
325000,1995,327000,Duz,LPG & Benzin,Beyaz
399000,2007,418000,Yari Otomatik,Dizel,Bordo
690000,2015,157000,Duz,LPG & Benzin,Kahverengi
610000,2012,205555,Duz,Dizel,Gri
730000,2011,160000,Duz,LPG & Benzin,Füme
463000,2007,314000,Duz,Dizel,Gri
1060000,2018,66500,Otomatik,LPG & Benzin,Beyaz
385000,1997,356000,Otomatik,LPG & Benzin,Mavi
240000,1998,350000,Duz,LPG & Benzin,Beyaz
715000,2015,108021,Duz,LPG & Benzin,Beyaz
889750,2017,40000,Duz,Benzin,Kırmızı
480000,2003,287750,Duz,LPG & Benzin,Gri (metalik)
1469900,2023,17893,Otomatik,LPG & Benzin,Gri
246000,1991,378000,Duz,LPG & Benzin,Kırmızı
358000,1997,283000,Otomatik,LPG & Benzin,Turkuaz
440000,2008,360000,Duz,Dizel,Gri (Gümüş)
617000,2013,185000,Yari Otomatik,Dizel,Beyaz
282000,1996,270000,Duz,LPG & Benzin,Gri
1200000,2016,37500,Otomatik,LPG & Benzin,Beyaz
607500,2015,238000,Duz,Dizel,Beyaz
460000,2002,306000,Duz,LPG & Benzin,Lacivert
500000,2006,270000,Yari Otomatik,Dizel,Gri
1220000,2020,116000,Otomatik,LPG & Benzin,Beyaz
1069750,2020,113000,Otomatik,LPG & Benzin,Beyaz
620000,2004,140000,Otomatik,Benzin,Gri (Gümüş)
630000,2009,221000,Duz,LPG & Benzin,Gri
695000,2015,292000,Otomatik,Dizel,Beyaz
555000,2004,215000,Otomatik,LPG & Benzin,Turkuaz
560000,2008,196100,Yari Otomatik,Dizel,Füme
700000,2009,209000,Otomatik,LPG & Benzin,Gri
540000,2015,218000,Otomatik,LPG & Benzin,Beyaz
805000,2016,104800,Duz,LPG & Benzin,Füme
994000,2018,71000,Duz,Benzin,Beyaz
840000,2014,71000,Duz,Benzin,Gri
585000,2012,250000,Duz,LPG & Benzin,Gri
545000,2006,256763,Yari Otomatik,Dizel,Gri (Gümüş)
450000,2004,243500,Duz,LPG & Benzin,Siyah
590000,2011,176800,Duz,Dizel,Gri (Gümüş)
485000,2001,113000,Duz,Benzin,Mavi
1235000,2021,67000,Otomatik,Benzin,Beyaz
539000,2006,187000,Duz,Dizel,Mavi (metalik)
